PC1_3d,PC2_3d,PC3_3d,cluster
-3683.4996872705915,3.630590805958964,0.040896691228703146,1
-3682.499674011763,3.727804706226915,0.12337120270118612,1
-3681.499673762119,3.488305181496573,0.19694821827902745,1
-3680.4996713982127,3.142933080174027,0.4609938983772702,1
-3679.4996715798347,3.356732622981048,0.8712540284685348,1
-3678.4996163523406,3.741509747149456,0.8031131071243308,1
-3677.4996756240685,3.109778760836946,0.40432065281314794,1
-3676.4996876444457,3.3770079821870262,0.35999509846656974,1
-3675.4997323340385,2.8542275356169635,0.5425684332716465,1
-3674.499802205287,2.7955190875807316,0.6965458738629041,1
-3673.4997882468715,2.407835706303134,1.0956131495595214,1
-3672.4998526666277,2.4841074424357927,0.9175822655093129,1
-3671.4998418138975,2.5721974472814235,0.9766638453940065,1
-3670.499696914745,2.302831144528202,0.4490908934913555,1
-3669.499721439858,1.8162196959350079,0.6270427660118195,1
-3668.499746700234,2.0333456751976855,0.41421224059481915,1
-3667.4997769236065,2.1590313583672067,0.33009606387015294,1
-3666.4998475868824,2.139663598522534,1.2294968106902933,1
-3665.499910583699,2.5183523163776904,0.900693369585457,1
-3664.4998601301486,2.484498670570411,0.9471687121046963,1
-3663.499835427525,2.704625481948607,0.9085107874439176,1
-3662.4997593957237,2.2174556807468133,0.3021709860759837,1
-3661.499855322939,2.7825997843617745,0.841749439916041,1
-3660.499875521858,2.919270774627708,0.5384432245053283,1
-3659.4998418709356,2.4952050190514643,0.9220647571814449,1
-3658.4998460292773,2.9150066157295083,0.4787068809244607,1
-3657.4998709022243,2.7578478939799016,0.5372703242239052,1
-3656.4998100698654,3.292951805641767,0.3862440014342914,1
-3655.499850213417,3.385796507112603,0.19613518685548176,1
-3654.499809944051,3.1947580708733403,0.01980883951351772,1
-3653.4998417081497,3.2819571061937576,-0.4540873339434642,1
-3652.49985334378,2.987250242467433,-0.04547533465086245,1
-3651.4998648938667,3.2354871521455775,-0.3333357654694325,1
-3650.499878855978,2.2737612021082736,-0.25829379447636575,1
-3649.499767650097,3.050662350345812,-0.7469277447938285,1
-3648.4997587067114,2.7605816880235166,-1.3672874242940583,1
-3647.4997256868373,1.626927486108337,-0.8621092190387747,1
-3646.4997363920875,1.6416581795386216,-0.9469700950193265,1
-3645.4997485310078,3.075370976021887,-1.1911886349878709,1
-3644.499770360074,3.0012682523275935,-1.2067369985873082,1
-3643.4997114927023,1.820492093531317,-1.4927280192750312,1
-3642.499734363845,1.6960446636450104,-1.2011226984579613,1
-3641.4997521047017,1.9515248518580175,0.017945691221130964,1
-3640.499703723618,1.9589856989643968,0.05521182815994199,1
-3639.4996857816027,1.8890677305169268,0.12217782584822862,1
-3638.499706722415,2.0081641644132335,-1.4450358951250117,1
-3637.499735502512,1.8601358338982887,-1.0885650608934252,1
-3636.4997864449397,1.8790920918112106,-0.645382705242194,1
-3635.499697143246,1.789734600223345,-0.5283903610522008,1
-3634.499720028404,1.7949173181367686,-0.31031047713687504,1
-3633.4997929367173,1.9350468701407686,-0.5055158158515851,1
-3632.499774328865,1.7779428672934245,-0.47726376029480255,1
-3631.4997434982797,1.8584157275918258,-0.4251133275673042,1
-3630.499761381672,1.8491587538833985,-0.44760881579618905,1
-3629.499884647467,2.26682621519099,-0.48394894282328726,1
-3628.4998731706705,2.1933089679662117,-0.44126337259565535,1
-3627.499913118633,2.2007042934989602,-0.2811751647946617,1
-3626.4997449317125,2.7432662867136113,-0.621697107048478,1
-3625.499795471082,2.900815666124084,0.22851196985023958,1
-3624.4997592673667,2.5130355047078416,-0.6548653996096336,1
-3623.499875456494,3.2190254569429895,-0.34891120264321224,1
-3622.499815805164,2.997994559957664,1.0112918638447996,1
-3621.4999015342796,3.169374414559176,-0.46423596788253685,1
-3620.499859050341,1.8477079816889541,0.25325485534648723,1
-3619.4999022217653,3.3790485597893576,-0.47768809117051075,1
-3618.4998990018044,2.6348121421554285,0.006924990317411453,1
-3617.4997455831567,1.917932867535846,-0.31608394204659107,1
-3616.4997682862463,1.7856942780302272,-0.31791678124668843,1
-3615.4997925261455,1.7760459255297523,-0.47818365534006424,1
-3614.4997669167724,2.9314167607368855,-0.06443075545019035,1
-3613.49986427357,2.7503141970905194,0.9377462168574541,1
-3612.499890293698,2.978026843568636,0.420477170566649,1
-3611.4998438444654,3.0953032014655664,0.6459609077262314,1
-3610.499801039591,1.6432900872575533,1.290682216100729,1
-3609.4998644115053,2.9930468468589013,0.621478246281593,1
-3608.4999282803715,3.240907171846109,0.5539811078493346,1
-3607.499840373957,2.8168078059323474,0.8717790072090534,1
-3606.4998584535438,2.883469718451161,0.8620349131058559,1
-3605.4999231812826,2.605952924917432,0.8669004145030639,1
-3604.499800440695,2.380970226494268,0.23219962514223697,1
-3603.499799931139,2.6107607321367094,0.08812469895478067,1
-3602.499883831213,3.061830576089619,0.7432808563079756,1
-3601.499772344969,2.0276717840114022,0.408204716760891,1
-3600.499725096292,2.6161625577477783,0.1806148944973629,1
-3599.4997566978564,2.6937469867889074,0.1185521732642377,1
-3598.499719996086,2.4794877581872465,0.32042219357294643,1
-3597.4999341658377,2.949357503055359,0.63693060229081,1
-3596.499921685498,2.7741121366476915,0.6982240893930894,1
-3595.499918801898,2.9165010658229913,0.656302870415314,1
-3594.499934483051,2.8722407257915425,0.5596999421983313,1
-3593.4996636513724,3.378214089950095,1.6130880063491315,1
-3592.4996923430926,3.511994904546572,0.9241714714467062,1
-3591.499656486337,3.250239029716063,0.7627937821289811,1
-3590.499674108229,2.985774227822207,0.9724813220085353,1
-3589.49973967266,3.007894788407744,1.1030045255030294,1
-3588.4997837634073,3.049497237031017,1.5763689798612144,1
-3587.4997485343124,3.0427006244107497,1.676113767363438,1
-3586.499791231074,2.904175519217131,1.5914180184529843,1
-3585.499818506058,2.694802091708241,1.7546299038823168,1
-3584.499847789456,2.513345690374461,0.8750536844348741,1
-3583.499752012713,2.596648711459302,1.9492591286174616,1
-3582.4998400884556,2.5909124390503733,0.4075719319178422,1
-3581.4998676983955,2.4810684743328064,0.8252610560124586,1
-3580.499824851118,2.2899089174776885,0.9997793055235634,1
-3579.4997614860954,2.134318877218909,1.2175188332025322,1
-3578.499776187808,2.166766173055197,1.3832114178330341,1
-3577.499825850738,2.2818538781278637,0.9556855349453602,1
-3576.49981259396,2.3215942702358383,1.3919698955280195,1
-3575.4997907643055,2.4715030945360588,1.9202687119608708,1
-3574.4997819577393,2.3449182614978126,1.1075577905947402,1
-3573.499791307483,2.3323390259589227,1.241167847652731,1
-3572.4996612038235,2.474322248087763,1.915989574871289,1
-3571.4997793915627,2.497001841516966,0.892591283815544,1
-3570.499836338503,2.473460118476968,0.8478629622119133,1
-3569.499798346234,2.237441361359708,1.2181425259714649,1
-3568.4997918873196,2.20936290464181,1.2067891139841105,1
-3567.499843126874,2.597530807283522,1.7696904350386984,1
-3566.4997693787886,2.3607708175400295,1.709488957145301,1
-3565.499795933297,2.1873325957691683,2.0688856040433383,1
-3564.49980996407,2.3917969053729142,2.0702788886192147,1
-3563.4998366054633,2.240507460179555,1.503253871356825,1
-3562.499857613762,2.2944856760394075,1.7659444911654671,1
-3561.4998141520023,2.67173710949838,1.7149356009096406,1
-3560.4997838395893,2.5024026106066675,1.4026980978395927,1
-3559.4998612632817,2.3516305223169525,1.2576684838893268,1
-3558.499853647763,2.538888443599723,0.18932858608461306,1
-3557.4998622179733,2.212340831342169,1.1202207783393265,1
-3556.4998535040963,2.2729565992246483,1.3448136740813015,1
-3555.49982241381,1.8701588377415386,1.0638279484731143,1
-3554.499876342005,2.386419167028195,0.22684875485462777,1
-3553.499906246624,2.3654076717105554,0.3812982004212221,1
-3552.4998792569704,2.0334923748614497,0.6058154781499938,1
-3551.499859491211,2.0829885978202656,0.24831130034645196,1
-3550.4998439103074,2.2137231706907836,0.26870864065882827,1
-3549.499865694697,2.063848021192238,0.16992781546690397,1
-3548.4998722836426,2.269620219558061,0.07374880841542651,1
-3547.4999239112813,2.1802074301315644,-0.002996576245985644,1
-3546.49984552094,2.0471269621899353,1.3787733771663413,1
-3545.499894584851,2.4625973356885558,0.4227269690922112,1
-3544.4999153090985,2.2333364917304226,0.6847461485483652,1
-3543.4998633336095,1.8356985841035744,0.5599362529945358,1
-3542.499919811433,2.4576616880469695,0.27533494930426494,1
-3541.499920811737,2.581446007263097,-0.3064430957761666,1
-3540.4998902501147,2.011867831310364,-0.04761032993979641,1
-3539.4998271903482,2.197855686582537,0.037153126161510674,1
-3538.4998966278117,2.3264441307590946,0.3113471588125726,1
-3537.499919638321,2.389260734855337,-0.3074328165340325,1
-3536.499949532952,2.193853914819672,-0.36656283789175725,1
-3535.499942280651,2.557978418404133,-0.8401959974595261,1
-3534.499889816065,2.514283618752319,-1.0177378499172844,1
-3533.4998973849124,1.8055308728805717,0.4886819573053113,1
-3532.499954669477,2.9725948947068117,-1.2458868350858936,1
-3531.4999717799365,2.6966163135536783,-0.7326905543203489,1
-3530.499948352431,2.2469921622437474,-0.7637974865314812,1
-3529.4999464258,2.3432004096129404,0.07993009804046594,1
-3528.499957063347,2.448903134869996,-0.5648102323776331,1
-3527.4999286416764,2.6999959303188024,-1.0448396178349102,1
-3526.4998830961454,2.0732852866828715,-0.5862866070385937,1
-3525.4999500976683,2.866004139746462,-1.5614924882799834,1
-3524.4999819361888,3.0570619940946058,-1.3759976686210786,1
-3523.4999175160015,2.562570764421368,-0.6376907132929722,1
-3522.499802761094,2.083988039323364,-0.7017696747068429,1
-3521.4998449793056,2.480626932607416,-0.8445127035605715,1
-3520.4998365887514,2.8834399583773833,-1.116378096254957,1
-3519.499980558076,3.170474823386584,-1.4620127759784842,1
-3518.499927984617,3.3913569532434265,-1.347809227149886,1
-3517.4999822104405,3.507353885035002,-1.633907653056082,1
-3516.4999012193,3.118294152798879,-1.2757829881878147,1
-3515.4999493505825,2.9278962757224214,-1.2204124294282197,1
-3514.4999352510545,3.089440166639305,-0.8336870489771053,1
-3513.499944328016,3.043244032625869,-1.2379556072302023,1
-3512.499947553698,2.9406013446962613,-1.0086365010235754,1
-3511.49995411924,2.974723300910593,-1.9687785981497843,1
-3510.499850946117,2.7613795620159967,-1.2626240092525565,1
-3509.4997871910887,2.803340415156465,-1.4475502465761618,1
-3508.4997871275746,2.8249159613836468,-1.033378176040397,1
-3507.499772578875,3.0095721337065315,-1.2122661345896792,1
-3506.4998151434615,2.994506831944853,-1.0538197525966975,1
-3505.4998014118332,2.8859305992628523,-1.0295682772565844,1
-3504.4997582039946,2.588292693379746,-0.7134753423426041,1
-3503.4999390918792,3.48023271650426,-1.846751389440965,1
-3502.499917861347,3.5575633500756014,-1.96275077238699,1
-3501.499856700664,3.2987175672912312,-0.9281749243462462,1
-3500.499898775191,3.4282028580989867,-1.8719908091069442,1
-3499.499886562493,3.455949246173578,-1.8822269878256537,1
-3498.499846754617,3.2966841933677187,-1.1908195676125704,1
-3497.4999470370217,3.62379819702847,-2.1862986763894834,1
-3496.4998684692187,3.4271380624604255,-1.499290535578886,1
-3495.4998968016776,3.46172388882439,-1.5785963951760948,1
-3494.499894279834,3.1018633824107043,-1.0517217810099295,1
-3493.4998155417716,2.2627101024538545,0.5073695420877264,1
-3492.499875610916,2.4617066428999004,0.18806816263361034,1
-3491.4999160403913,2.6268169738342513,-0.12276816146183052,1
-3490.499819730035,2.265940815957786,0.8737208677901497,1
-3489.499778652971,1.6603561364848318,0.15984662922518433,1
-3488.499855526395,2.3267602762304276,0.983193105065236,1
-3487.4997858239226,1.800772849483833,-0.44143247221197435,1
-3486.499844848858,2.507783900865951,1.2051121941213792,1
-3485.4998577791253,2.3822380743369873,0.09385631311326022,1
-3484.4997845531652,2.5064022719341947,-0.8156522799908135,1
-3483.4998238630205,2.700052551611055,0.7285879587142595,1
-3482.4998772651925,2.5739316712937095,0.0624372646745768,1
-3481.499868131561,2.624405876058707,-0.3240012953459501,1
-3480.4998222503996,2.5051767693535436,-0.11772172209987362,1
-3479.4998420650086,2.6147509830125477,0.22966209265403367,1
-3478.499833512175,2.2293716018959917,0.8583959177150555,1
-3477.4998473424366,2.3305205199968873,1.374997952165742,1
-3476.499884259737,2.215881074655714,0.8194863174074767,1
-3475.499827225232,2.1918127505552247,1.720112778076127,1
-3474.4998571945657,2.2694702915482448,0.8522398780552694,1
-3473.499844332939,2.1240651432286537,1.5868253629112992,1
-3472.4998414025017,1.7764757607923487,1.3036918630986498,1
-3471.49981589233,1.8278995982879371,1.291437273756762,1
-3470.499871525201,1.8206972697029105,1.797906029686226,1
-3469.4998478527045,2.113187290455319,1.6695516054117494,1
-3468.499901129296,2.1033551060126823,1.7071529182445027,1
-3467.4998840627236,2.145430626425488,1.5899320772287522,1
-3466.499857171692,2.431578769054146,1.0184147996135993,1
-3465.499769776137,1.8760363107512064,1.7055919804515347,1
-3464.499869863772,2.707023756281853,0.7866003812465318,1
-3463.4998827845798,2.765094754595137,0.7808943482011017,1
-3462.499878736816,2.6841814400662254,0.8253801487785416,1
-3461.4997852120846,2.4934064148127493,1.8306555417101278,1
-3460.4998131492516,2.1093153230485444,1.9665800321314715,1
-3459.4998540701445,2.6853034956088124,1.2960004152781444,1
-3458.499830626051,2.2085995692775873,1.104551179498782,1
-3457.4998406891814,2.4968364319441028,1.544537306114184,1
-3456.4998437572362,2.4139812829869056,0.8680951037438648,1
-3455.4997922925636,2.3482325405979445,1.128557856435061,1
-3454.499896544393,2.7547997493081753,0.6604350174115079,1
-3453.4999306548816,2.5157219589887387,0.8283580804102453,1
-3452.499846307057,2.2374883191090142,2.2070364216148026,1
-3451.4999036049508,2.567699926754716,1.1080260581785548,1
-3450.4998811935043,2.734975721254628,0.3508411231953613,1
-3449.499795925102,2.3871512464091396,1.3220462897259517,1
-3448.4996864364457,2.876441694014524,1.6954581570658769,1
-3447.4997468446168,3.0238141681205284,1.6622844289909946,1
-3446.4997121805113,2.8457788515239364,2.0191148668945664,1
-3445.4997660860367,2.81090214473453,0.8322212824358357,1
-3444.499763185767,2.577193275876034,1.8381648350968047,1
-3443.4997800306805,2.4392233205120526,1.0976269504125071,1
-3442.4998417910588,2.4873298178614993,1.7339270013661934,1
-3441.4997965533494,2.3397627735097273,1.1459139442414652,1
-3440.499878402452,2.4912342407259023,0.8849813272053819,1
-3439.499687490583,2.600154576616995,1.1124152991526437,1
-3438.49984310876,2.131678018708954,1.230701086385931,1
-3437.499851997248,2.06748524393515,1.2143859249254283,1
-3436.4998010639406,2.0784740514771958,1.2854234510788738,1
-3435.4998374718766,2.218251610548082,1.1355434568335754,1
-3434.499871892676,2.1467780403422467,1.089396733462648,1
-3433.4998327854487,1.9258382846380178,1.2895352173897674,1
-3432.4998089152214,1.932371192754707,1.2647167280317235,1
-3431.4998378720265,1.9760496719061504,1.2362703381715747,1
-3430.4998318551984,1.9701575515676624,1.2425542039743105,1
-3429.4998228459194,1.8760899897200063,1.3464280547628833,1
-3428.4998480870636,1.9666031964332837,1.2246226114800882,1
-3427.4998137562307,2.2285632472482635,1.899610731418478,1
-3426.4997565773097,1.7384315718555667,2.459554426966548,1
-3425.499816957507,1.9439779138376936,1.2632927042667328,1
-3424.4998113043266,1.7186195879285409,1.4256231995773985,1
-3423.4998179042404,1.6723419058570845,1.340643564066033,1
-3422.499891431231,1.8721951458015127,1.164567067870524,1
-3421.4997926765327,2.51862504082837,1.604166336054853,1
-3420.499794808681,1.850758040067203,2.043888254243193,1
-3419.4998948065786,1.9836220788566241,2.0210173805791642,1
-3418.4998025968716,1.7006555167754935,2.4613060784880783,1
-3417.499854681317,1.7872471756478605,1.9111680581811301,1
-3416.4998303057705,1.6901390065468738,1.4009681522111483,1
-3415.4998285548645,1.5808983916730328,1.305006410148436,1
-3414.4998368163715,1.4759591306533497,1.5138287266656798,1
-3413.499863336953,1.6436228536296131,1.2661618586922014,1
-3412.499802741849,1.4267724275608002,1.8074649352499967,1
-3411.499784881044,1.4345063467089627,1.6603423427496804,1
-3410.4998104429187,1.3186732111520136,1.8242951563644216,1
-3409.4998885360355,1.6492275879845664,1.0865551166616172,1
-3408.4998964763636,1.582345299484075,1.207141886154893,1
-3407.499861483557,1.4865004509288515,1.4555353284328445,1
-3406.4998767449724,1.528259679646667,1.550448662733554,1
-3405.4998851996243,1.7974799769755199,0.9313526261835563,1
-3404.499832697468,1.4995225194298967,1.6357233971686402,1
-3403.4998837000576,1.9391128915746851,0.6707316286838828,1
-3402.4998830685367,1.7417326420022836,1.003460503345115,1
-3401.4998752656957,1.6435973604518088,1.0196248617270935,1
-3400.4998836026302,1.8897130170151961,0.6946866188635363,1
-3399.4999487406835,1.997128862959144,0.12342277733632137,1
-3398.4999102380634,2.1319570668530736,0.3975689001029416,1
-3397.4998803867065,1.7156192004605622,0.8231994686473754,1
-3396.499943739584,2.0569031327143157,0.14016478674660965,1
-3395.49991423649,1.8059523052339732,0.7177383154673094,1
-3394.4999037688576,2.0199897376083062,0.2551949981922244,1
-3393.4999584706625,2.2644703861281874,-0.6414722855751773,1
-3392.4999485144854,2.09823940582371,0.2804003751676934,1
-3391.49988982413,1.7559299360477822,0.8370838723519415,1
-3390.499900810122,1.9865926822501332,0.34075158996246674,1
-3389.499908176437,1.832671519253412,0.4463798306238661,1
-3388.4999561101504,2.1342964597339313,0.01900345925723812,1
-3387.499947544529,2.1584244558786034,-0.32837774099350536,1
-3386.4999491770427,2.103739387813215,-0.03405478739447181,1
-3385.499941655457,2.4295078206771255,-0.4118715319393139,1
-3384.4999539134315,2.5737993719751757,-0.6677898099534846,1
-3383.4999968929897,2.4707056509774614,-0.5781170075298643,1
-3382.499931495902,2.585493895619481,-0.38313506653713447,1
-3381.5000018001333,2.6648680492778034,-0.9647669212512475,1
-3380.499980110039,2.570423597791922,-0.8153665870553343,1
-3379.500014875129,2.6476382270275587,-1.007292660712693,1
-3378.4999365034187,2.6969073749029002,-1.0661832921650096,1
-3377.4999037000393,2.3319392741016243,-0.5927125200510758,1
-3376.499870184451,2.137798875327802,-0.4378284794042646,1
-3375.4998934453174,2.223556094099679,-0.7106684836073714,1
-3374.4998884412535,2.400762417613576,-0.6117945724289405,1
-3373.4998799733953,2.338556424953012,-0.626840174945606,1
-3372.499896932826,2.5808329624021047,-0.7858138527829512,1
-3371.4999745799996,2.919279498040476,-1.1065789080231871,1
-3370.5000063902303,2.746390684679307,-0.6358650100933342,1
-3369.499914275232,2.6493509466064715,-0.5259170580797521,1
-3368.4999538637157,2.63873898391716,-0.7672902245220229,1
-3367.4999980292437,2.8041653810417517,-1.050214017484173,1
-3366.4999961601343,2.9701462454573737,-1.4373672449193593,1
-3365.499885459741,2.71299080875211,-0.8825334743272435,1
-3364.499815840414,2.8628491566842444,-0.9429213574493608,1
-3363.4999165523895,3.370409215776441,-1.5824705384488407,1
-3362.499811096097,2.924682458131811,-0.8632535738401386,1
-3361.499784746699,2.8822080831031496,-0.8213955619360348,1
-3360.4998374093943,2.564135777536207,-0.5068004792537011,1
-3359.4998437167887,2.6261716323512125,-0.6853993676542941,1
-3358.4999041063356,2.930093675373256,-0.8961169066973584,1
-3357.499885461495,2.4769901219345063,-0.5780594316111609,1
-3356.4999549463137,3.1089613637772104,-1.3255023286977594,1
-3355.4999410369196,2.9333886397419797,-1.0081992453480924,1
-3354.499984073161,2.975954349952608,-1.3499337504970037,1
-3353.49996721706,2.918136648429806,-1.4450081503858059,1
-3352.499992986926,3.0933462210539764,-1.564919345951886,1
-3351.499980038859,2.9958617912381804,-1.3992310358913573,1
-3350.499957103944,2.9695949255436704,-1.130232188932907,1
-3349.4999409832712,2.784645964714766,-0.663431722749662,1
-3348.49996841273,2.6988379186527878,-0.5988731079140226,1
-3347.499927168709,2.751227522171918,-0.4867426239167575,1
-3346.4999329165025,2.8623147007535636,-0.4486714884506569,1
-3345.4998727330917,2.457477390539567,0.3277059754119382,1
-3344.499903664433,2.341227751863289,0.7272997364650969,1
-3343.4999053664583,2.3727547153412227,0.2946800351460337,1
-3342.499934735803,2.626526278807089,0.14302349286974592,1
-3341.4999181431585,2.319862546803251,0.6697586885354587,1
-3340.4998797923417,2.1493986171223223,0.926691157826178,1
-3339.4999070551635,1.8417016026385433,1.7715364120002508,1
-3338.499870191135,1.9184710729979373,1.8550425289823678,1
-3337.4999592799572,2.0902238517928655,0.7794112588968232,1
-3336.499963905324,2.034395011737921,1.0394221959722791,1
-3335.499925701547,1.9868716662602992,1.252180802389906,1
-3334.499922642215,1.8522630212119684,2.193280122093537,1
-3333.499876314117,1.5210733507453387,1.57770862372761,1
-3332.4998557237586,1.7042995306984885,1.4918885948508371,1
-3331.499900002513,1.8717514856123132,1.1577644423891178,1
-3330.499884300365,1.6460790665018579,2.33708384348453,1
-3329.499848766495,1.8223109550927568,1.262082848364928,1
-3328.4999256551764,1.7703612375526827,1.1765591484196591,1
-3327.49989719264,1.7704288838911906,1.1984573433858685,1
-3326.4998836006,1.695849969674306,1.2868063250038755,1
-3325.4998964229467,1.5951481523833027,1.3478762289744153,1
-3324.499900482749,1.5636873255225183,1.4339645468525088,1
-3323.499761914529,1.453011243808907,0.7580154001558465,1
-3322.4999118448163,1.6029947065729473,1.346970500532962,1
-3321.4997982786927,1.2461350253869397,0.667316874110421,1
-3320.4997516038784,1.4054817981049654,0.7941283681550979,1
-3319.4999622354862,2.2863841198394095,1.3314963139071343,1
-3318.499908984267,2.254558561833034,1.4759909430230398,1
-3317.4999021230196,1.9622490461332378,1.1720493131866179,1
-3316.49994593217,2.1700994585072464,1.4256962124244652,1
-3315.4998853896614,2.185894334713999,1.3084199231687146,1
-3314.4998613973407,2.4854260208577554,1.2106511059983351,1
-3313.499799963226,2.292018704426922,2.197150072359812,1
-3312.499750637754,2.000153838870146,1.6134487684430596,1
-3311.499814858792,2.522752361523414,1.856783232342499,1
-3310.4998262208164,2.4463810821690695,1.946914823027207,1
-3309.499806785586,2.3806920293503753,1.9822201144178855,1
-3308.4997530762726,2.3379943663094975,2.144983651238241,1
-3307.4997861077286,1.9907446746446642,1.7659805335907717,1
-3306.4998614616443,2.506047530241143,0.9668028574959868,1
-3305.49967960929,2.2515644130791923,2.3719898122048964,1
-3304.499732089578,2.80694851863171,2.068238199234943,1
-3303.499684738003,2.6138434023497914,1.4042450859887556,1
-3302.4997181390486,2.699387369119606,1.2260129402692874,1
-3301.4997472961986,2.507923479250046,1.3693019068730305,1
-3300.499793290031,2.6368519855308086,1.0769239007048894,1
-3299.499805106799,2.488859341372494,1.1080847698466745,1
-3298.499804461138,2.4630207976606577,1.197867240298406,1
-3297.4998335038254,2.358758622753975,1.1799435063456616,1
-3296.4998129308224,2.088194232194288,1.436115066321501,1
-3295.4997820484627,2.0961545220029882,1.3405043454174284,1
-3294.4998282885795,2.1269127894453286,1.354252427662794,1
-3293.499848928067,1.920185872888252,0.8529451024613866,1
-3292.499818767431,2.2053438143913455,1.271129724298167,1
-3291.499757818709,2.180754858685478,1.3115772235476737,1
-3290.4998337615693,2.206160739712453,2.018539022678244,1
-3289.499845256208,2.238189195826461,1.958614990407526,1
-3288.4998605464243,2.2450442426094046,1.9610157003003161,1
-3287.4997786291233,1.9445135958939543,1.8252297325324394,1
-3286.499805786178,1.8593961052769872,1.746437411527868,1
-3285.4998124269027,1.9264553016635801,1.607995251271675,1
-3284.4997572729812,1.671610640493897,1.8371883285570734,1
-3283.4998102335558,1.9768404259200865,1.524392253354709,1
-3282.499816471105,1.933930434030728,1.4705835473395286,1
-3281.4998093345184,1.9818569981320364,1.335968231432518,1
-3280.4997823499734,1.896050047966926,1.3635298672169769,1
-3279.499800566984,1.9992671676833542,1.185684095891311,1
-3278.499808639091,1.850064232981625,1.2376198743094433,1
-3277.4998284663498,1.9012770235550338,1.146806222040256,1
-3276.4998229429507,1.7935621402105657,1.1784289900052645,1
-3275.4997603104357,1.828706028441948,1.301395349012116,1
-3274.499825290282,2.0874547539857695,0.796224490229512,1
-3273.49980378519,1.996423893024858,0.8285139252313504,1
-3272.499773711796,1.9481947349187725,1.0844365618650729,1
-3271.4997279017407,1.9431582111999401,1.2015885918127496,1
-3270.499804153713,1.9890411575789553,1.0150411706769593,1
-3269.4997776489076,1.8692468628465349,1.0365637845773255,1
-3268.4998198492167,1.8295723895576266,0.9001118536862822,1
-3267.4998953455492,2.0447080551205405,0.4591553785498278,1
-3266.499907946886,2.0354076420854774,0.43840346418468423,1
-3265.4999281258124,2.1512646470591186,0.31162942204009514,1
-3264.4998305261097,1.9279952735712613,0.7008170960461495,1
-3263.4997867054994,2.3487488176226634,0.0738378464929406,1
-3262.499794155868,2.4618108479815364,-0.2979293461826863,1
-3261.4998845824744,2.5638703816441017,-0.571766036847492,1
-3260.4999023484042,2.5555409169753105,-0.5918365170110508,1
-3259.4999189414625,2.3994842831565255,-0.49111566011919827,1
-3258.499910866947,2.4114959419747506,-0.5760159061499971,1
-3257.4998927470238,2.2685706302092417,-0.40445713840377656,1
-3256.49989068077,2.6851958200541377,-1.0265083241288413,1
-3255.499947840928,2.573875001323814,-0.9895406187866457,1
-3254.4998850852994,2.434039382604142,-0.6994700476542873,1
-3253.4998315948455,2.1089010809956443,-0.07810871129009761,1
-3252.499842901515,2.06403036545934,-0.15768642411957876,1
-3251.499840388122,1.98919321704492,-0.1786868125327699,1
-3250.4998581054033,2.086718367979437,-0.30596163059128806,1
-3249.4998324562885,2.0738230074074178,-0.2618849113688986,1
-3248.4998003519363,1.8134144624877082,-0.13600162568733787,1
-3247.4998443584,2.1271320875565123,-0.37188741187823693,1
-3246.49984268668,2.0972455494725106,-0.320426672774853,1
-3245.4997873866196,2.370032179591389,-0.49301701662024516,1
-3244.4997790692,1.6020920405169599,0.07879522452157715,1
-3243.499810118586,2.118294847183336,-0.2989294004557432,1
-3242.4998005691236,1.9813144118500465,-0.14190799532801934,1
-3241.4997537352538,2.105808574290987,-0.13764985779273783,1
-3240.499848760008,2.2240445772373647,-0.4666189809758033,1
-3239.499865442915,2.2441138891569783,-0.6020748440488523,1
-3238.4998653108396,2.274671518169622,-0.581657430085469,1
-3237.49981863062,2.142742133833476,-0.38870947339776657,1
-3236.4998543542374,2.176468560291631,-0.4256124239326133,1
-3235.49985574459,2.3228804962875738,-0.5808568111887752,1
-3234.4998328129905,2.904309985122098,-0.8361249373285519,1
-3233.499813279012,2.286581044190321,-0.6091332991309243,1
-3232.4998480709996,2.4185295056455502,-0.7774770077231563,1
-3231.4997781414113,1.7200354026463371,-0.31010551219775495,1
-3230.499791693627,2.338130186184059,-0.5956288323448334,1
-3229.4998243334976,2.621793300339272,-0.7856088985443855,1
-3228.4998319335787,2.6452974536030704,-0.7956408265581594,1
-3227.499805220086,2.4895291009337903,-0.6704460753519331,1
-3226.4998229667654,2.8555242900056115,-0.9598219360546821,1
-3225.4998795470365,3.167738519350463,-1.4127648085445121,1
-3224.499842975392,2.9391725355574105,-1.058240293794954,1
-3223.4999148559614,3.1075464209031556,-1.5020206851087416,1
-3222.499906363741,3.077605764496408,-1.482123854358589,1
-3221.4998587487153,2.985369674449056,-1.2031846991159787,1
-3220.4998467738005,3.1699790153064034,-1.3086185671719017,1
-3219.499817035456,2.9920218373234837,-1.2835300254519082,1
-3218.499927074442,3.021482527634628,-1.6127513037844912,1
-3217.499909424442,3.021490292293256,-1.5238283660273653,1
-3216.49988833524,3.05933974031509,-1.3049043085504497,1
-3215.499890177372,2.913886598557624,-1.1105375112002187,1
-3214.49982598896,2.801827207954275,-0.8913864820264394,1
-3213.4998482639057,2.659066558209271,-0.7031101999479603,1
-3212.499851787522,2.6139776960036603,-0.7146767380042908,1
-3211.4998720643753,3.108911452057207,-0.8804161012225166,1
-3210.499882555285,2.3616816463328836,-0.38700886817270286,1
-3209.4999045170266,2.4430105117389926,-0.3601924594274877,1
-3208.4999183584287,2.326745441045854,-0.30137664332090225,1
